easting	northing	depth	day number	days from start 1995	decimal year	Mw	rupture diameter	LATITUDE	LONGITUDE
1157.6	702.80	-2304.0	42134.37116898	7434.3711690	2015.3583	0.43904	18.917	35.246415	139.022396
-2972.0	-21.400	-1106.0	42134.37545139	7434.3754514	2015.3583	0.70628	25.732	35.239889	138.977035
1622.1	569.00	-2246.0	42134.37604167	7434.3760417	2015.3583	0.52812	20.960	35.245207	139.027507
1888.5	-364.60	161.00	42134.38561343	7434.3856134	2015.3583	0.26088	15.409	35.236792	139.030436
1603.7	-470.50	-119.00	42134.38766204	7434.3876620	2015.3583	0.082720	12.551	35.235840	139.027295
2384.3	-716.20	824.00	42134.39284722	7434.3928472	2015.3583	0.61720	23.224	35.233626	139.035872
1228.8	309.80	-365.00	42134.40980324	7434.4098032	2015.3583	0.97352	35.002	35.242871	139.023177
1237.3	319.50	-370.00	42134.41322917	7434.4132292	2015.3583	0.79536	28.511	35.242961	139.023275
998.00	738.60	-1130.0	42134.41391204	7434.4139120	2015.3583	1.5080	64.763	35.246737	139.020654
1009.4	768.00	-1149.0	42134.41763889	7434.4176389	2015.3583	0.43904	18.917	35.247001	139.020768
1496.0	-1283.5	-42.000	42134.42194444	7434.4219444	2015.3583	0.34996	17.073	35.228512	139.026123
947.60	-1119.0	-3680.0	42134.44157407	7434.4415741	2015.3583	0.61720	23.224	35.229993	139.020101
1603.8	-2259.6	-1158.0	42134.44728009	7434.4472801	2015.3583	0.43904	18.917	35.219714	139.027295
-3093.2	3.0000	-1060.0	42134.45836806	7434.4583681	2015.3583	0.88444	31.590	35.240108	138.975700
991.90	-2202.1	-3193.0	42134.46559028	7434.4655903	2015.3583	0.88444	31.590	35.220231	139.020573
1008.8	-2414.6	-3106.0	42134.46932870	7434.4693287	2015.3583	0.70628	25.732	35.218315	139.020768
995.50	-2398.2	-3037.0	42134.46979167	7434.4697917	2015.3583	0.61720	23.224	35.218465	139.020622
1017.1	-2409.5	-3094.0	42134.47100694	7434.4710069	2015.3583	0.70628	25.732	35.218363	139.020850
983.00	-2401.9	-3155.0	42134.47201389	7434.4720139	2015.3583	1.0626	38.782	35.218433	139.020475
-2781.4	-163.50	-1557.0	42134.47535880	7434.4753588	2015.3583	1.2408	47.611	35.238607	138.979134
-204.00	-2244.7	-3955.0	42134.48304398	7434.4830440	2015.3583	1.0626	38.782	35.219849	139.007438
-2774.9	-131.20	-1571.0	42134.48350694	7434.4835069	2015.3583	0.61720	23.224	35.238896	138.979199
-2776.6	-160.30	-1552.0	42134.48378472	7434.4837847	2015.3583	0.70628	25.732	35.238635	138.979183
1336.2	-1943.6	-3413.0	42134.48943287	7434.4894329	2015.3583	1.0626	38.782	35.222563	139.024365
1324.5	-1950.7	-3365.0	42134.49326389	7434.4932639	2015.3583	0.97352	35.002	35.222498	139.024235
1334.4	-1938.1	-3375.0	42134.50155093	7434.5015509	2015.3583	0.88444	31.590	35.222611	139.024349
1285.0	-1924.3	-3346.0	42134.50740741	7434.5074074	2015.3583	1.4189	58.451	35.222734	139.023796
1362.0	-1955.1	-3388.0	42134.50781250	7434.5078125	2015.3583	0.70628	25.732	35.222457	139.024642
1773.4	-3138.0	-5410.0	42134.51215278	7434.5121528	2015.3583	1.2408	47.611	35.211796	139.029167
1345.1	-1957.1	-3354.0	42134.51770833	7434.5177083	2015.3583	0.79536	28.511	35.222441	139.024463
-2791.4	-128.90	-1694.0	42134.51974537	7434.5197454	2015.3583	0.70628	25.732	35.238920	138.979020
1306.9	-1926.0	-3315.0	42134.52708333	7434.5270833	2015.3583	0.79536	28.511	35.222721	139.024040
1865.5	-325.10	256.00	42134.53660880	7434.5366088	2015.3583	0.17180	13.907	35.237150	139.030176
1582.9	-511.60	-73.000	42134.54685185	7434.5468518	2015.3583	0.26088	15.409	35.235470	139.027067
1113.7	582.90	-1819.0	42134.54747685	7434.5474768	2015.3583	0.17180	13.907	35.245333	139.021924
1049.4	784.60	-1074.0	42134.54787037	7434.5478704	2015.3583	0.34996	17.073	35.247152	139.021208
800.80	1106.2	-1357.0	42134.54805556	7434.5480556	2015.3583	0.88444	31.590	35.250049	139.018490
630.60	1850.1	-1328.0	42134.55744213	7434.5574421	2015.3583	0.52812	20.960	35.256755	139.016618
1363.0	-1623.9	-2036.0	42134.56100694	7434.5610069	2015.3583	0.79536	28.511	35.225444	139.024658
1954.5	-271.20	974.00	42134.56489583	7434.5648958	2015.3583	0.52812	20.960	35.237634	139.031152
983.40	-1773.3	-4697.0	42134.57584491	7434.5758449	2015.3583	0.97352	35.002	35.224097	139.020492
-2963.7	-23.000	-972.00	42134.59586806	7434.5958681	2015.3583	0.79536	28.511	35.239872	138.977132
-3113.9	-8.5000	-919.00	42134.59862269	7434.5986227	2015.3583	0.61720	23.224	35.240002	138.975472
908.50	-5297.8	-2959.0	42134.60284722	7434.6028472	2015.3583	0.70628	25.732	35.192330	139.019661
1247.1	466.30	-1811.0	42134.60556713	7434.6055671	2015.3583	0.79536	28.511	35.244283	139.023389
1586.4	253.30	671.00	42134.63196759	7434.6319676	2015.3583	0.34996	17.073	35.242362	139.027116
1064.2	780.50	-2370.0	42134.65013889	7434.6501389	2015.3583	0.17180	13.907	35.247115	139.021370
1305.3	-812.80	-3240.0	42134.65699074	7434.6569907	2015.3583	0.61720	23.224	35.232756	139.024023
-2837.5	92.600	-1736.0	42134.65966435	7434.6596644	2015.3583	0.70628	25.732	35.240914	138.978516
2093.8	-596.30	277.00	42134.67084491	7434.6708449	2015.3583	0.26088	15.409	35.234705	139.032682
-2903.1	-75.400	-1825.0	42134.67489583	7434.6748958	2015.3583	0.43904	18.917	35.239400	138.977783
-2973.0	0.60000	-1137.0	42134.68206019	7434.6820602	2015.3583	0.52812	20.960	35.240084	138.977018
1340.2	-768.80	-3486.0	42134.68724537	7434.6872454	2015.3583	0.52812	20.960	35.233150	139.024414
1125.4	-1770.0	-4632.0	42134.70177083	7434.7017708	2015.3583	0.97352	35.002	35.224125	139.022054
1318.4	-720.40	-3304.0	42134.70202546	7434.7020255	2015.3583	0.97352	35.002	35.233586	139.024170
1270.1	-703.70	-3232.0	42134.70312500	7434.7031250	2015.3583	1.0626	38.782	35.233736	139.023633
1323.2	-745.30	-3379.0	42134.70365741	7434.7036574	2015.3583	0.97352	35.002	35.233362	139.024219
1293.0	-683.90	-3282.0	42134.70399306	7434.7039931	2015.3583	1.3298	52.753	35.233915	139.023893
1242.7	-786.70	-3207.0	42134.70491898	7434.7049190	2015.3583	0.70628	25.732	35.232987	139.023340
1246.7	-700.30	-3229.0	42134.70534722	7434.7053472	2015.3583	0.52812	20.960	35.233769	139.023389
1354.9	-965.70	-3230.0	42134.70593750	7434.7059375	2015.3583	0.88444	31.590	35.231376	139.024577
1271.8	-857.80	-3122.0	42134.70719907	7434.7071991	2015.3583	1.7752	88.095	35.232349	139.023649
1233.5	-411.30	-3133.0	42134.70843750	7434.7084375	2015.3583	2.6660	245.67	35.236373	139.023242
1320.7	-656.40	-3542.0	42134.70957176	7434.7095718	2015.3583	1.5971	71.758	35.234163	139.024186
1417.2	-930.30	-3501.0	42134.71065972	7434.7106597	2015.3583	1.2408	47.611	35.231694	139.025260
1388.9	-959.00	-3356.0	42134.71098380	7434.7109838	2015.3583	1.6862	79.508	35.231437	139.024935
1449.1	-1248.1	-3150.0	42134.71202546	7434.7120255	2015.3583	1.3298	52.753	35.228829	139.025602
1333.2	-610.70	-3647.0	42134.71383102	7434.7138310	2015.3583	0.52812	20.960	35.234574	139.024333
1298.9	-908.30	-3524.0	42134.71429398	7434.7142940	2015.3583	0.97352	35.002	35.231893	139.023958
1286.0	-1032.8	-2921.0	42134.71482639	7434.7148264	2015.3583	0.43904	18.917	35.230770	139.023812
1308.6	-886.60	-3691.0	42134.71491898	7434.7149190	2015.3583	0.97352	35.002	35.232088	139.024056
1401.5	-1189.5	-3068.0	42134.71643519	7434.7164352	2015.3583	1.0626	38.782	35.229358	139.025081
1412.6	-1037.7	-2085.0	42134.71746528	7434.7174653	2015.3583	0.34996	17.073	35.230725	139.025195
1514.5	-1334.1	-3284.0	42134.71859954	7434.7185995	2015.3583	0.70628	25.732	35.228056	139.026318
1374.4	-967.30	-2102.0	42134.71908565	7434.7190857	2015.3583	0.97352	35.002	35.231360	139.024788
1454.6	-1248.3	-3143.0	42134.72006944	7434.7200694	2015.3583	1.0626	38.782	35.228829	139.025667
1309.5	-971.20	-2259.0	42134.72078704	7434.7207870	2015.3583	0.70628	25.732	35.231327	139.024072
1279.3	-431.70	-3269.0	42134.72317130	7434.7231713	2015.3583	0.70628	25.732	35.236190	139.023747
1302.5	-776.60	-3694.0	42134.72479167	7434.7247917	2015.3583	0.79536	28.511	35.233081	139.023991
1438.3	-1377.0	-3532.0	42134.72792824	7434.7279282	2015.3583	0.61720	23.224	35.227669	139.025488
1298.7	-1002.8	-2661.0	42134.73283565	7434.7328357	2015.3583	0.61720	23.224	35.231042	139.023958
1272.1	-871.50	-2697.0	42134.73500000	7434.7350000	2015.3583	0.70628	25.732	35.232227	139.023665
1392.4	-822.80	-3862.0	42134.74479167	7434.7447917	2015.3583	1.4189	58.451	35.232662	139.024984
1374.5	-771.80	-3540.0	42134.74516204	7434.7451620	2015.3583	2.0425	119.83	35.233122	139.024788
841.80	-486.10	-3282.0	42134.74731481	7434.7473148	2015.3583	0.97352	35.002	35.235697	139.018929
1306.0	-864.90	-2423.0	42134.74768519	7434.7476852	2015.3583	1.0626	38.782	35.232284	139.024023
1403.0	-1260.1	-3450.0	42134.74898148	7434.7489815	2015.3583	0.79536	28.511	35.228723	139.025098
1216.4	-980.10	-3744.0	42134.75010417	7434.7501042	2015.3583	0.88444	31.590	35.231246	139.023047
1190.2	-1007.7	-3941.0	42134.75091435	7434.7509143	2015.3583	1.1517	42.970	35.230998	139.022754
1301.0	-958.50	-3897.0	42134.75104167	7434.7510417	2015.3583	1.1517	42.970	35.231441	139.023975
1242.7	-811.10	-2454.0	42134.75123843	7434.7512384	2015.3583	0.61720	23.224	35.232768	139.023340
1253.3	-812.10	-2461.0	42134.75125000	7434.7512500	2015.3583	0.79536	28.511	35.232760	139.023454
1451.9	-1154.5	-3663.0	42134.75217593	7434.7521759	2015.3583	1.5080	64.763	35.229675	139.025635
1328.7	-918.80	-3934.0	42134.75280093	7434.7528009	2015.3583	1.5971	71.758	35.231799	139.024284
1336.4	-935.90	-3933.0	42134.75305556	7434.7530556	2015.3583	1.3298	52.753	35.231645	139.024365
1328.3	-782.50	-3610.0	42134.75387731	7434.7538773	2015.3583	0.88444	31.590	35.233028	139.024284
1343.9	-521.90	-2077.0	42134.75459491	7434.7545949	2015.3583	1.6862	79.508	35.235376	139.024447
1389.5	-752.40	-3529.0	42134.75519676	7434.7551968	2015.3583	3.2005	454.56	35.233297	139.024951
1305.3	-1939.2	-3479.0	42134.75769676	7434.7576968	2015.3583	1.4189	58.451	35.222599	139.024023
1406.2	-1320.2	-2400.0	42134.75863426	7434.7586343	2015.3583	1.0626	38.782	35.228182	139.025130
1406.1	-1238.4	-3197.0	42134.75868056	7434.7586806	2015.3583	1.5971	71.758	35.228918	139.025130
1349.5	-863.40	-2013.0	42134.75901620	7434.7590162	2015.3583	0.97352	35.002	35.232296	139.024512
1315.1	-835.30	-1854.0	42134.75910880	7434.7591088	2015.3583	1.0626	38.782	35.232552	139.024137
1366.7	-1952.6	-3542.0	42134.75995370	7434.7599537	2015.3583	1.7752	88.095	35.222481	139.024691
955.20	-656.00	-2509.0	42134.76062500	7434.7606250	2015.3583	2.2206	147.11	35.234167	139.020182
1378.9	-945.20	-3652.0	42134.76094907	7434.7609491	2015.3583	1.4189	58.451	35.231559	139.024837
1223.3	-543.00	-3023.0	42134.76098380	7434.7609838	2015.3583	2.1316	132.77	35.235185	139.023128
1434.9	-1157.6	-1567.0	42134.76112269	7434.7611227	2015.3583	0.97352	35.002	35.229647	139.025456
1212.3	-604.80	-2695.0	42134.76123843	7434.7612384	2015.3583	2.0425	119.83	35.234627	139.022998
1444.2	-1514.5	-3088.0	42134.76134259	7434.7613426	2015.3583	1.3298	52.753	35.226428	139.025553
1457.6	-1324.5	-3905.0	42134.76165509	7434.7616551	2015.3583	0.88444	31.590	35.228141	139.025700
1237.7	-670.00	-3046.0	42134.76173611	7434.7617361	2015.3583	0.79536	28.511	35.234041	139.023275
1260.3	-545.80	-2482.0	42134.76193287	7434.7619329	2015.3583	2.0425	119.83	35.235160	139.023535
1401.7	-1329.5	-3832.0	42134.76238426	7434.7623843	2015.3583	0.70628	25.732	35.228097	139.025081
1415.0	-846.50	-1779.0	42134.76244213	7434.7624421	2015.3583	1.2408	47.611	35.232450	139.025228
1296.9	-873.40	-2409.0	42134.76255787	7434.7625579	2015.3583	1.6862	79.508	35.232206	139.023926
1336.4	-1692.3	-3297.0	42134.76270833	7434.7627083	2015.3583	0.97352	35.002	35.224825	139.024365
1476.9	-1038.5	-1792.0	42134.76274306	7434.7627431	2015.3583	0.61720	23.224	35.230717	139.025911
1361.0	-756.70	-1733.0	42134.76290509	7434.7629051	2015.3583	1.4189	58.451	35.233260	139.024642
1381.7	-924.00	-1935.0	42134.76358796	7434.7635880	2015.3583	1.8643	97.609	35.231750	139.024870
1339.6	-310.80	-1979.0	42134.76396991	7434.7639699	2015.3583	1.4189	58.451	35.237280	139.024398
1387.9	-801.40	-1679.0	42134.76459491	7434.7645949	2015.3583	0.88444	31.590	35.232857	139.024935
1524.7	-758.50	-692.00	42134.76577546	7434.7657755	2015.3583	1.9534	108.15	35.233244	139.026432
1232.5	-472.90	-2349.0	42134.76672454	7434.7667245	2015.3583	1.5080	64.763	35.235815	139.023226
1365.6	-1051.2	-3885.0	42134.76841435	7434.7684144	2015.3583	1.5080	64.763	35.230607	139.024691
1274.2	-1082.7	-4152.0	42134.76925926	7434.7692593	2015.3583	1.0626	38.782	35.230322	139.023682
1381.6	-793.70	-1799.0	42134.76953704	7434.7695370	2015.3583	0.88444	31.590	35.232926	139.024870
1403.6	-849.50	-1714.0	42134.76953704	7434.7695370	2015.3583	0.61720	23.224	35.232422	139.025098
1362.5	-904.10	-1944.0	42134.76993056	7434.7699306	2015.3583	2.0425	119.83	35.231930	139.024658
1191.5	-566.00	-3133.0	42134.77168981	7434.7716898	2015.3583	0.70628	25.732	35.234977	139.022770
1336.3	-1073.3	-2300.0	42134.77265046	7434.7726505	2015.3583	0.79536	28.511	35.230404	139.024365
1467.3	-1338.2	-3673.0	42134.77356481	7434.7735648	2015.3583	1.3298	52.753	35.228019	139.025798
1586.7	-1958.3	-3298.0	42134.77464120	7434.7746412	2015.3583	1.1517	42.970	35.222428	139.027116
1326.9	-1938.3	-3305.0	42134.77517361	7434.7751736	2015.3583	0.70628	25.732	35.222607	139.024268
1418.8	-920.70	-1498.0	42134.77540509	7434.7754051	2015.3583	1.4189	58.451	35.231779	139.025277
1420.2	-1133.1	-2013.0	42134.77645833	7434.7764583	2015.3583	0.17180	13.907	35.229867	139.025293
1570.5	-1495.8	-3460.0	42134.77789352	7434.7778935	2015.3583	1.0626	38.782	35.226599	139.026937
293.50	778.40	-2385.0	42134.77910880	7434.7791088	2015.3583	0.34996	17.073	35.247095	139.012907
1549.1	-2034.4	-3030.0	42134.77984954	7434.7798495	2015.3583	0.79536	28.511	35.221745	139.026709
1585.8	-1046.7	-3678.0	42134.78025463	7434.7802546	2015.3583	0.61720	23.224	35.230644	139.027100
1458.2	-1178.4	-4078.0	42134.78098380	7434.7809838	2015.3583	1.3298	52.753	35.229460	139.025700
1364.7	-1940.1	-3624.0	42134.78200231	7434.7820023	2015.3583	1.3298	52.753	35.222591	139.024674
1389.4	-1946.0	-3611.0	42134.78295139	7434.7829514	2015.3583	0.88444	31.590	35.222538	139.024951
1544.6	-2005.5	-2524.0	42134.78339120	7434.7833912	2015.3583	0.97352	35.002	35.222005	139.026660
1443.9	-777.80	-3932.0	42134.78370370	7434.7837037	2015.3583	1.7752	88.095	35.233069	139.025553
1561.5	-1980.4	-2590.0	42134.78431713	7434.7843171	2015.3583	1.9534	108.15	35.222229	139.026839
1535.6	-1886.4	-2613.0	42134.78487269	7434.7848727	2015.3583	0.79536	28.511	35.223075	139.026546
1555.9	-2055.6	-2883.0	42134.78520833	7434.7852083	2015.3583	1.3298	52.753	35.221554	139.026774
1337.2	-910.20	-2222.0	42134.78576389	7434.7857639	2015.3583	0.79536	28.511	35.231877	139.024382
1504.2	-410.00	-239.00	42134.78644676	7434.7864468	2015.3583	0.52812	20.960	35.236385	139.026204
1333.4	-1248.7	-2964.0	42134.78693287	7434.7869329	2015.3583	1.1517	42.970	35.228825	139.024333
1287.2	-1026.4	-2370.0	42134.78822917	7434.7882292	2015.3583	0.97352	35.002	35.230827	139.023828
1312.5	-1671.5	-2831.0	42134.78875000	7434.7887500	2015.3583	0.70628	25.732	35.225012	139.024105
1340.1	-326.40	-2914.0	42134.78939815	7434.7893982	2015.3583	0.34996	17.073	35.237138	139.024414
1458.3	-2082.4	-2264.0	42134.79159722	7434.7915972	2015.3583	0.43904	18.917	35.221309	139.025700
1475.3	-1244.3	-4020.0	42134.79199074	7434.7919907	2015.3583	0.88444	31.590	35.228866	139.025895
1705.9	-436.00	-81.000	42134.79269676	7434.7926968	2015.3583	0.26088	15.409	35.236149	139.028418
1512.3	-1944.8	-2279.0	42134.79376157	7434.7937616	2015.3583	1.4189	58.451	35.222550	139.026302
1537.9	-1970.8	-2485.0	42134.79465278	7434.7946528	2015.3583	0.79536	28.511	35.222314	139.026579
1511.4	-1998.3	-2540.0	42134.79483796	7434.7948380	2015.3583	0.79536	28.511	35.222066	139.026286
1855.2	-294.90	-156.00	42134.79633102	7434.7963310	2015.3583	0.88444	31.590	35.237423	139.030062
1497.1	-1219.3	-4031.0	42134.79673611	7434.7967361	2015.3583	1.5080	64.763	35.229089	139.026123
1589.7	-2141.9	-2692.0	42134.79767361	7434.7976736	2015.3583	1.1517	42.970	35.220772	139.027148
1405.4	-1953.7	-3595.0	42134.79788194	7434.7978819	2015.3583	0.88444	31.590	35.222469	139.025130
1577.9	-1980.1	-3285.0	42134.79807870	7434.7980787	2015.3583	1.0626	38.782	35.222233	139.027018
1588.7	-2066.1	-3392.0	42134.79815972	7434.7981597	2015.3583	1.2408	47.611	35.221456	139.027132
1436.5	-2172.0	-3882.0	42134.79835648	7434.7983565	2015.3583	1.2408	47.611	35.220504	139.025472
1528.0	-1988.3	-2207.0	42134.79961806	7434.7996181	2015.3583	1.8643	97.609	35.222160	139.026465
1373.1	-1200.0	-3969.0	42134.80182870	7434.8018287	2015.3583	0.88444	31.590	35.229264	139.024772
1376.9	-1953.5	-3579.0	42134.80210648	7434.8021065	2015.3583	1.5971	71.758	35.222473	139.024805
1412.8	-1260.4	-2363.0	42134.80281250	7434.8028125	2015.3583	1.0626	38.782	35.228719	139.025212
1410.9	-1960.9	-3628.0	42134.80357639	7434.8035764	2015.3583	1.0626	38.782	35.222404	139.025179
1351.1	-1008.5	-3999.0	42134.80444444	7434.8044444	2015.3583	1.2408	47.611	35.230990	139.024528
1325.5	-1897.3	-3599.0	42134.80475694	7434.8047569	2015.3583	0.61720	23.224	35.222978	139.024251
1484.3	-1179.1	-3960.0	42134.80497685	7434.8049768	2015.3583	0.61720	23.224	35.229451	139.025993
1501.9	-1888.4	-1646.0	42134.80554398	7434.8055440	2015.3583	0.43904	18.917	35.223059	139.026188
1167.3	-459.40	-2953.0	42134.80596065	7434.8059607	2015.3583	0.61720	23.224	35.235937	139.022510
1502.9	-2076.9	-3339.0	42134.80642361	7434.8064236	2015.3583	1.0626	38.782	35.221358	139.026188
1526.8	-2003.0	-2122.0	42134.80706019	7434.8070602	2015.3583	1.0626	38.782	35.222026	139.026449
1509.3	-1887.2	-1908.0	42134.80849537	7434.8084954	2015.3583	0.97352	35.002	35.223071	139.026270
1349.2	-1919.4	-3642.0	42134.80943287	7434.8094329	2015.3583	1.5080	64.763	35.222778	139.024512
1457.2	-1106.5	-4022.0	42134.81082176	7434.8108218	2015.3583	1.1517	42.970	35.230107	139.025700
1412.9	-1973.2	-3653.0	42134.81218750	7434.8121875	2015.3583	0.88444	31.590	35.222294	139.025212
1419.0	-1965.9	-3661.0	42134.81238426	7434.8123843	2015.3583	0.70628	25.732	35.222359	139.025277
1584.4	-2094.0	-2625.0	42134.81359954	7434.8135995	2015.3583	0.70628	25.732	35.221204	139.027083
1496.5	-2061.2	-2200.0	42134.81432870	7434.8143287	2015.3583	0.61720	23.224	35.221501	139.026123
1521.2	-2102.2	-2341.0	42134.81488426	7434.8148843	2015.3583	0.61720	23.224	35.221130	139.026400
1527.7	-2068.8	-2233.0	42134.81541667	7434.8154167	2015.3583	0.97352	35.002	35.221431	139.026465
1478.5	-887.30	-1743.0	42134.81692130	7434.8169213	2015.3583	0.17180	13.907	35.232080	139.025928
1554.6	-1329.5	-3938.0	42134.81707176	7434.8170718	2015.3583	0.43904	18.917	35.228097	139.026758
1553.1	-1310.2	-4072.0	42134.81726852	7434.8172685	2015.3583	1.3298	52.753	35.228271	139.026742
1595.5	-2224.4	-2799.0	42134.81789352	7434.8178935	2015.3583	0.97352	35.002	35.220032	139.027214
1553.9	-2060.4	-3209.0	42134.81929398	7434.8192940	2015.3583	2.6660	245.67	35.221509	139.026758
1956.8	-2049.7	-2498.0	42134.81983796	7434.8198380	2015.3583	1.2408	47.611	35.221606	139.031185
1520.6	-2139.4	-3381.0	42134.82025463	7434.8202546	2015.3583	1.2408	47.611	35.220797	139.026383
1535.4	-2018.2	-2457.0	42134.82180556	7434.8218056	2015.3583	1.0626	38.782	35.221887	139.026546
1560.5	-1980.6	-2373.0	42134.82192130	7434.8219213	2015.3583	1.8643	97.609	35.222229	139.026823
1443.7	-1988.8	-3568.0	42134.82343750	7434.8234375	2015.3583	0.70628	25.732	35.222152	139.025537
